region,iso3,area_id,kp,indicator,median,lower,upper
ESA,RWA,RWA_1_1,FSW,pse_prop,0.01368726913529486,0.005093587784048382,0.03867866042074569
ESA,RWA,RWA_1_2,FSW,pse_prop,0.01020868096006387,0.0034723411100623094,0.027392617787846088
ESA,RWA,RWA_1_3,FSW,pse_prop,0.010778528592463591,0.003727954658371532,0.02955811067795086
ESA,RWA,RWA_1_4,FSW,pse_prop,0.010215494604303382,0.0033328562694689653,0.027931688030788476
ESA,RWA,RWA_1_5,FSW,pse_prop,0.00982188727097671,0.0030946960193417054,0.026011277509040986
ESA,RWA,RWA_1_1,MSM,pse_prop,0.00964657941090536,0.004376653338876363,0.024606633170973197
ESA,RWA,RWA_1_2,MSM,pse_prop,0.006681556360195958,0.002636813997378007,0.016379357396372626
ESA,RWA,RWA_1_3,MSM,pse_prop,0.006941438423582301,0.0028478300703768675,0.017477932799791984
ESA,RWA,RWA_1_4,MSM,pse_prop,0.0066282935426482175,0.002724159281485334,0.017039796096829214
ESA,RWA,RWA_1_5,MSM,pse_prop,0.006449799544604256,0.0025977149712040114,0.017551009302256608
ESA,RWA,RWA_1_1,PWID,pse_prop,0.0034550477347185075,7.666301726687902e-4,0.013538802045699976
ESA,RWA,RWA_1_2,PWID,pse_prop,0.0023289272369661556,6.591552040009702e-4,0.0078983990129709
ESA,RWA,RWA_1_3,PWID,pse_prop,0.0024274855273258584,6.968154792139535e-4,0.008074383615761944
ESA,RWA,RWA_1_4,PWID,pse_prop,0.0023621804399595004,6.197892117038514e-4,0.00807119135490053
ESA,RWA,RWA_1_5,PWID,pse_prop,0.0021631146235866336,5.883190238629508e-4,0.007512604754170466
ESA,RWA,RWA_1_1,TGW,pse_prop,0.0013403928079161124,2.17499131341924e-4,0.008192373311188111
ESA,RWA,RWA_1_2,TGW,pse_prop,9.350210415134358e-4,2.07907023297937e-4,0.005121119054032508
ESA,RWA,RWA_1_3,TGW,pse_prop,0.0010132949681747507,2.2199586502280876e-4,0.004849528898761763
ESA,RWA,RWA_1_4,TGW,pse_prop,9.372823866520433e-4,1.83019112216176e-4,0.00514107508057476
ESA,RWA,RWA_1_5,TGW,pse_prop,9.058796715002266e-4,1.9739115383773825e-4,0.00467060083861881
